STATION_ID,STATION,BEGIN_DATE,END_DATE,STATE,COUNTRY,LATITUDE,LONGITUDE,ELEVATION
74934899999,HANKOW CHINA,1945-09-30,1948-02-28,null,CH,30.583,114.25,37
48819199999,HANOI,1950-01-04,1954-12-31,null,VM,21.033,105.833,10
48819099999,HANOI (CITY),1950-01-04,1954-12-31,null,VM,21.033,105.833,10
48819399999,HANOI/GIALAM,1984-09-10,1988-12-26,null,VM,21.0333333,105.85,12
57127099999,HANZHONG,1956-08-20,2020-04-07,null,CH,33.0666666,107.0333333,509
52765099999,HAO-MEN,1962-02-06,1999-03-19,null,CH,37.367,101.617,2682
30845099999,HARAGUN,1955-04-15,1991-05-20,null,RS,51.55,111.167,858
30968099999,HARANOR,1985-03-06,2001-05-28,null,RS,50.1,116.667,705
50953099999,HARBIN,1956-08-20,2020-04-07,null,CH,45.9333333,126.5666666,117.7
47918699999,HATERUMA,1998-10-24,1998-10-24,null,JA,24.0666667,123.8,13
44207099999,HATGAL,1963-03-01,2020-04-07,null,MG,50.4333333,100.15,1668
41963099999,HATIA,2011-12-31,2020-04-07,null,BG,22.4333333,91.1,4
41922099999,HAZRAT SHAHJALAL INTL,1943-07-15,2020-04-07,null,BG,23.843333,90.397781,9.14
50775099999,HE-GANG,1957-12-03,1991-08-14,null,CH,47.35,130.2,198
56989099999,HE-KOU,1956-08-20,1981-03-17,null,CH,22.5,103.95,1363
59023099999,HECHI,1956-08-20,2020-04-07,null,CH,24.7,108.05,214
57891099999,HECHUAN,1961-09-04,1963-01-29,null,CH,26.95,114.233,122
47601099999,HEGURASHIMA (LGT-H),1974-04-29,1995-03-30,null,JA,37.85,136.917,14
58436099999,HELIXI,1959-10-03,1961-03-14,null,CH,30.633,118.967,53
56065099999,HENAN,1962-02-06,2020-04-07,null,CH,34.7333333,101.6,3501
59558099999,HENG CHUN ARPT,1973-01-04,1973-01-09,null,TW,22.033,120.733,13
59559099999,HENGCHUN,1956-08-20,2020-04-07,null,CH,22,120.75,24
46752099999,HENGCHUN,1950-04-30,1998-06-05,null,TW,22.041075,120.730208,14.02
46759099999,HENGCHUN (=595590),1973-01-01,1998-12-31,null,TW,22,120.75,24
57872099999,HENGYANG,1943-08-31,2000-02-16,null,CH,26.933,112.583,98
53564099999,HEQU,1956-08-20,2020-04-07,null,CH,39.3666666,111.2166666,1037
44293099999,HERELENGIIN DEN NE,1956-09-06,1958-12-22,null,MG,47.833,108.5,1319
58941099999,HESHANG SOUTHEAST,1957-08-19,1961-03-14,null,CH,25.933,119.567,8
47169099999,HEUKSANDO,2001-07-05,2020-04-07,null,KS,34.687176,125.451042,68.5
59065099999,HEXIAN/BABU,1957-09-05,2000-01-28,null,CH,24.467,111.567,91
52868099999,HEY-IN,1962-03-28,1997-04-12,null,CH,36.033,101.433,2072
59293099999,HEYUAN,1956-08-21,2020-04-07,null,CH,23.8,114.7333333,41
54906099999,HEZE/CAOZHOU,1956-08-20,1995-01-12,null,CH,35.25,115.433,51
56080099999,HEZUO,1958-05-06,2020-04-07,null,CH,35,102.9,2910
47761099999,HIKONE,1953-01-01,2020-04-07,null,JA,35.2833333,136.25,92.8
30844099999,HILOK,1948-01-01,2020-04-07,null,RS,51.35,110.4666666,802
47769099999,HIMEJI,1953-01-01,2020-04-07,null,JA,34.8333333,134.6666666,39.7
47805099999,HIRADO,1953-01-01,2020-04-07,null,JA,33.3666666,129.55,58.7
47789099999,HIROSHIMA,1973-01-01,2020-04-07,null,JA,34.436111,132.919444,331.62
47765099999,HIROSHIMA,1953-01-01,2020-04-07,null,JA,34.4,132.4666666,54
47789599999,HIROSHIMANISHI,1994-08-31,2011-09-21,null,JA,34.366944,132.413889,4.57
42131099999,HISSAR,1957-07-01,2020-04-07,null,IN,29.179444,75.755336,213.36
47814099999,HITA,1953-01-01,2020-04-07,null,JA,33.3166666,130.9333333,84.4
47824099999,HITOYOSHI,1953-01-01,2020-04-07,null,JA,32.2166666,130.75,147.7
48004099999,HKAMTI,1983-08-03,2020-04-07,null,BM,26,95.7,146
31924099999,HKOROL',1953-02-16,1958-04-11,null,RS,44.4333333,132.0666666,128
51156099999,HOBOKSAR,1956-08-22,2020-04-07,null,CH,46.8166666,85.75,1323.2
47788099999,HOFU,1948-10-25,2020-04-07,null,JA,34.034667,131.549194,2.13
32128099999,HOLMSK,1953-02-18,2018-08-08,null,RS,47.05,142.05,44
48010099999,HOMALIN,1973-01-02,2020-04-07,null,BM,24.8666666,94.9166666,131
45007099999,HONG KONG INTL,1973-01-01,2020-04-07,null,HK,22.308919,113.914603,8.53
45005099999,HONG KONG OBSERVATORY,1946-09-02,1992-06-30,null,CH,22.3,114.1666666,62
69362499999,HONGCHON,1989-03-14,2014-10-04,null,KS,37.6833333,127.8833333,246.89
74935799999,HONGCHON KOREA,1951-04-06,1951-09-08,null,KS,37.7,127.866,151
58665099999,HONGJIA,1956-08-20,2000-04-03,null,CH,28.6166666,121.4166666,2
58367099999,HONGQIAO INTL,1956-08-20,2020-04-07,null,CH,31.197875,121.336319,3.04
58138099999,HONGZE HU (LAKE),1957-08-22,1999-08-05,null,CH,33.333,118.667,2
30739099999,HORINSK,1948-01-02,2020-04-07,null,RS,52.1666666,109.7833333,666.09
42763099999,HOSHANGABAD,2015-12-08,2020-04-07,null,IN,22.7666666,77.7666666,302
51828099999,HOTAN,1956-08-24,2020-04-07,null,CH,37.1333333,79.9333333,1375
38846099999,HOVALING,2009-08-01,2020-04-07,null,TI,38.3666666,69.9833333,1468
44218099999,HOVD,1957-04-08,2020-04-07,null,MG,48.0166666,91.5666666,1405
36097099999,HOVU-AKSY,1959-12-30,1981-11-18,null,RS,51.017,93.717,1063
36090099999,HOVU-AKSY,1982-01-09,2020-04-02,null,RS,51.1333333,93.6833333,1042.99
74925599999,HPAUCHYE SOUTHEAST,1944-05-21,1945-02-20,null,BM,26.067,96.717,246
74934799999,HSIA-KUAN SOUTHEAST,1945-09-07,1948-11-19,null,CH,32.083,118.75,25
46589099999,HSIA-TA-CHEN SHAN CHINA SEA,1954-05-21,1955-01-31,null,CH,28.417,121.917,35.7
53666099999,HSIA-TAO-HUNG SOUTH,1957-12-02,1962-04-19,null,CH,38.4,111.833,1370
52838099999,HSIANG-JIH-TE NE,1974-08-30,1974-08-30,null,CH,36.067,97.75,2976
52740099999,HSIN-YUAN,1990-06-08,1997-04-10,null,CH,37.3,99.017,3627
46756099999,HSINCHU,1954-05-17,2000-12-31,null,TW,24.818033,120.939394,7.92
46757099999,HSINCHU CITY,1973-02-08,1998-12-31,null,TW,24.833,120,27
48040099999,HSIPAW,1983-09-18,1983-09-18,null,BM,22.6,97.3,436
74932799999,HSUPU CHINA AAB,1945-08-01,1945-08-15,null,CH,27.866,110.566,152
56485099999,HU-JIA-PU-ZIIA,1957-07-02,1998-05-03,null,CH,28.517,103.617,1485
57046099999,HUA SHAN,1956-08-23,2020-04-07,null,CH,34.4833333,110.0833333,2063
74934599999,HUA-CHIAO SOUTHEAST,1946-04-30,1946-08-31,null,CH,30.417,103.917,486
59361099999,HUA-LIAN CITY,1973-01-01,1980-03-05,null,TW,23.983,121.6,19
46699099999,HUA-LIEN CITY,1973-01-02,1998-12-31,null,TW,23.9833333,121.6,19
53391099999,HUADE,1956-08-20,2020-04-07,null,CH,41.9,114,1484
54273099999,HUADIAN,1957-12-04,2020-04-07,null,CH,42.9833333,126.75,264
59271099999,HUAIJI,1957-08-22,2000-01-23,null,CH,23.95,112.2,57
